wmpid,full_name,name_fec,first_name,last_name,gender_wmp,fecid_2020,fecid_2022a,fecid_2022b,fecid_2022old,fecid_changed,crp_candidate_id,dateadded_person,notes_person,wmp_notes,supcourt_2022,supcourt_former,currsen_2022,prompol,former_uspres,intl_leaders,gov2022_gencd,face_category,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena
WMPID2071,Joshua Remillard,"REMILLARD, JOSHUA",Joshua,Remillard,OTHER,,H2NC11148,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID1309,Joshua Rodriguez,"RODRIGUEZ, JOSHUA",Joshua,Rodriguez,M,S0CO00617,H2CO08129,,,0,N00045459,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1189,Joshua Sauberman,"SAUBERMAN, JOSHUA",Joshua,Sauberman,M,H8NY03177,,,,0,N00041686,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1063,Joshua Scott,"SCOTT, JOSHUA",Joshua,Scott,M,H8CA32088,,,,0,N00043595,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3916,Joshua Stephen Clark,"CLARK, JOSHUA STEPHEN",Joshua Stephen,Clark,M,,S2GA00266,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID2345,Joshua Throneburg,"THRONEBURG, JOSHUA",Joshua,Throneburg,M,,H2VA05091,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID2698,Joshua Wesley Sr. Blanton,"BLANTON, JOSHUA WESLEY SR.",Joshua Wesley Sr.,Blanton,M,,S2KY00152,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID3361,Josiah Oneil,"ONEIL, JOSIAH",Josiah,Oneil,M,,H2CA49275,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4303,Josue Larose,"LAROSE, JOSUE",Josue,Larose,M,,S2FL00441,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2401,Josue Vazquez,"VAZQUEZ, JOSUE",Josue,Vazquez,M,,H2FL15142,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4243,Jovante Rodriguez Teague,"TEAGUE, JOVANTE RODRIGUEZ MR",Jovante Rodriguez,Teague,M,,H2FL02165,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3034,Joy Fox,"FOX, JOY",Joy,Fox,F,,H2RI02176,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5299,Joy Hofmeister,"HOFMEISTER, JOY",Joy,Hofmeister,F,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID2857,Joy Preston,"PRESTON, JOY",Joy,Preston,OTHER,,H2OH03182,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID830,Joyce Beatty,"BEATTY, JOYCE",Joyce,Beatty,F,H2OH03125,H2OH03125,,,0,N00033904,11/3/2020,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID1186,Joyce Bentley,"BENTLEY, JOYCE",Joyce,Bentley,F,H8NV01261,,,,0,N00043443,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID29,Joyce Elliott,"ELLIOTT, JOYCE",Joyce,Elliott,F,H0AR02206,,,,0,N00031717,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID178,Joyce Griggs,"GRIGGS, JOYCE MARIE",Joyce,Griggs,F,H0GA01029,H0GA01029,,,0,N00013262,11/3/2020,,,0,0,0,0,0,0,0,,0,n,Black,B,NULL,n
WMPID2572,Jr. Condit,"CONDIT, JR., JIM",Jr.,Condit,M,,H2OH02077,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1578,Jr. Smith,"SMITH, JR., HENDRITH VANLON",Jr.,Smith,UNK,,H2FL09160,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID3240,Jrmar Jefferson,"JEFFERSON, JRMAR",Jrmar,Jefferson,M,,H2TX01146,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID586,Juan Carlos Albors,"ALBORS, JUAN CARLOS",Juan Carlos,Albors,M,H0PR01026,,,,0,N00046443,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1822,Juan Ciscomani,"CISCOMANI, JUAN",Juan,Ciscomani,M,,H2AZ02360,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,NULL
WMPID3498,Juan Enrique Aguirre,"AGUIRRE, JUAN ENRIQUE",Juan Enrique,Aguirre,M,,H2IL03188,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1075,Juan Hidalgo,"HIDALGO, JUAN",Juan,Hidalgo,M,H8CA51062,,,,0,N00038615,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2115,Juan Pagan,"PAGAN, JUAN",Juan,Pagan,M,,H2NY07064,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,NULL
WMPID5090,Juan Paredes,"PAREDES, JUAN",Juan,Paredes,M,,H2FL28046,,,,,8/26/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2933,Juan Ramos,"RAMOS, JUAN",Juan,Ramos,UNK,,H2IL11256,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID784,Juan Vargas,"VARGAS, JUAN C.",Juan,Vargas,M,H2CA50026,H2CA50026,,,0,N00007021,11/3/2020,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,N
WMPID4343,Juana Cantu Cabrera,"CANTU CABRERA, JUANA",Juana,Cantu Cabrera,F,,H2TX34212,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,NULL
WMPID3301,Judah Hosanna,"HOSANNA, JUDAH",Judah,Hosanna,M,,H2CA52147,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID4645,Juddson Larkins,"LARKINS, JUDDSON",Juddson,Larkins,M,,H2SC02182,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID485,Judith Goldiner,"GOLDINER, JUDITH",Judith,Goldiner,F,H0NY09130,,,,0,N00047235,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID379,Judith Schwartzbacker,"SCHWARTZBACKER, JUDITH",Judith,Schwartzbacker,F,H0MN08180,,,,0,N00047482,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2199,Judith Stahl,"STAHL, JUDITH",Judith,Stahl,F,,H2AZ04192,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID4351,Judith T Won Pat,"PAT, JUDITH T WON",Judith T Won,Pat,F,,H2GU01056,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID75,Judy Chu,"CHU, JUDY",Judy,Chu,F,H0CA32101,H0CA32101,,,0,N00030600,11/3/2020,,,0,0,0,0,0,0,0,,0,N,Asian/Pacific Islander,AP,NULL,N
WMPID2648,Juius Mopper,"MOPPER, JUIUS B",Juius,Mopper,M,,H2CO07188,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3371,Juli Henry,"HENRY, JULI",Juli,Henry,F,,S2CO00159,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID772,Julia Brownley,"BROWNLEY, JULIA",Julia,Brownley,F,H2CA00120,H2CA00120,,,0,N00034254,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID3927,Julia Letlow,"LETLOW, JULIA",Julia,Letlow,F,,H2LA05126,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID2427,Julian Marc Acciard,"ACCIARD, JULIAN MARC",Julian Marc,Acciard,M,,H2NH01254,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3794,Julie Fullmer,"FULLMER, JULIE",Julie,Fullmer,F,,H2UT01292,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID301,Julie Hall,"HALL, JULIE",Julie,Hall,F,H0MA04259,H0MA04259,,,0,N00046975,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5024,Julie Hancock,"HANCOCK, JULIE",Julie,Hancock,UNK,,H2WI08097,,,,,8/5/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID1258,Julie Oliver,"OLIVER, JULIE",Julie,Oliver,F,H8TX25159,,,,0,N00042278,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3190,Julio 15 Garza,"GARZA, JULIO 15",Julio 15,Garza,M,,H2TX15161,,,0,,6/7/2022,There are two unique people with this name,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,NULL
WMPID4626,Julio 29 Garza,"GARZA, JULIO 29",Julio 29,Garza,M,,H6TX29072,,,0,,6/7/2022,There are two unique people with this name,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,NULL
WMPID4855,Julio Cesar Flores,"FLORES, JULIO CESAR",Julio Cesar,Flores,M,,H2CA42254,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4015,Julio Perez,"PEREZ, JULIO",Julio,Perez,M,,H2AK00192,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1982,Jullian Bishop,"BISHOP, JULLIAN",Jullian,Bishop,M,,H2NC01248,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID3535,Junaid Ahmed,"AHMED, JUNAID",Junaid,Ahmed,M,,H2IL08146,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Middle East North Africa,M,NULL,Y
WMPID2962,Juriss K'Trok Kallatar,"KALLATAR, JURISS K'TROK",Juriss K'Trok,Kallatar,UNK,,H2PA04234,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID1060,Justin Aguilera,"AGUILERA, JUSTIN",Justin,Aguilera,M,H8CA19051,,,,0,N00043656,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3137,Justin Alexander Bennett,"BENNETT, JUSTIN ALEXANDER MR.",Justin Alexander,Bennett,M,,H2SC04162,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID107,Justin Anderson,"ANDERSON, JUSTIN",Justin,Anderson,M,H0CT02207,,,,0,N00045015,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3033,Justin Burau,"BURAU, JUSTIN",Justin,Burau,M,,H2IL06082,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID2555,Justin Cabral,"CABRAL, JUSTIN",Justin,Cabral,M,,H2KS02168,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2560,Justin Dale Snider,"SNIDER, JUSTIN DALE",Justin Dale,Snider,M,,H2MO07176,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1855,Justin Daniel Doty,"DOTY, JUSTIN DANIEL",Justin Daniel,Doty,M,,S2WI00490,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3836,Justin Gregory,"GREGORY, JUSTIN",Justin,Gregory,M,,H2KY03255,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4170,Justin Greywolf,"GREYWOLF, JUSTIN",Justin,Greywolf,UNK,,S2WA00403,H2WA08190,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID3567,Justin James Waters,"WATERS, JUSTIN JAMES MR.",Justin James,Waters,M,,H2FL03189,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3646,Justin Keith Davison,"DAVISON, JUSTIN KEITH",Justin Keith,Davison,M,,H2SC07199,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1403,Justin O'Donnell,"O'DONNELL, JUSTIN",Justin,O'Donnell,M,S0NH00300,,,,0,N00041150,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID733,Justin Odell Smoak,"SMOAK, JUSTIN ODELL",Justin Odell,Smoak,M,H0WA01132,,,,0,N00047079,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3024,Justin Olson,"OLSON, JUSTIN",Justin,Olson,M,,S2AZ00380,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID111,Justin Paglino,"PAGLINO, JUSTIN COBB DR MD, PHD",Justin,Paglino,M,H0CT03163,H0CT03163,,,0,N00047105,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3022,Justin Raphael Chaires,"CHAIRES, JUSTIN RAPHAEL MR",Justin Raphael,Chaires,M,,H2NY20117,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID5261,Justin Trudeau,"TRUDEAU, JUSTIN",Justin,Trudeau,M,,,,,,,12/19/2022,,,,,,,0,1,0,international leaders,,,White,,,
WMPID2321,Justin Tuthill,"TUTHILL, JUSTIN",Justin,Tuthill,M,,S2VT00276,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2616,Justin Webb,"WEBB, JUSTIN",Justin,Webb,M,,H2TX32133,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID153,K.W. Miller,"MILLER, K.W.",K.W.,Miller,M,H0FL18215,,,,0,N00047454,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1430,Kacey Morgan,"MORGAN, KACEY",Kacey,Morgan,F,S0TN00292,,,,0,N00046953,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2736,Kael Dougherty,"DOUGHERTY, KAEL",Kael,Dougherty,UNK,,S2PA00596,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID204,Kai Kahele,"KAHELE, KAIALI'I",Kai,Kahele,M,H0HI02155,H0HI02155,,,0,N00044007,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2392,Kalena Bruce,"BRUCE, KALENA",Kalena,Bruce,F,,H2MO04173,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID255,Kali Barnett,"BARNETT, KALI",Kali,Barnett,F,H0KS01172,,,,0,N00045137,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2,Kamala Harris,"HARRIS, KAMALA",Kamala,Harris,F,,,,,0,,11/3/2020,,,0,0,0,1,0,0,0,cabinet,,,,,,
WMPID457,Kamau Bakari,"BAKARI, KAMAU",Kamau,Bakari,M,H0NV01268,,,,0,N00036336,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1339,Kandiss Taylor,"TAYLOR, KANDISS",Kandiss,Taylor,F,S0GA00641,,,,0,N00046966,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1172,Kara Eastman,"EASTMAN, KARA",Kara,Eastman,F,H8NE02220,,,,0,N00040926,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3015,Kara Hahn,"HAHN, KARA",Kara,Hahn,F,,H2NY01117,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID76,Karen Bass,"BASS, KAREN",Karen,Bass,F,H0CA33117,,,,0,N00031877,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID651,Karen Ben-Moyal,"BEN-MOYAL, KAREN",Karen,Ben-Moyal,F,H0TX14200,,,,0,N00045614,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID3014,Karen Bentley,"BENTLEY, KAREN W",Karen,Bentley,F,,H2NC13201,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID3340,Karen Breslin,"BRESLIN, KAREN",Karen,Breslin,F,,S2CO00191,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3013,Karen Carter Peterson,"PETERSON, KAREN CARTER",Karen Carter,Peterson,F,,H2LA02131,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4462,Karen Green,"GREEN, KAREN REV. DR.",Karen,Green,F,,H2FL08139,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID1095,Karen Handel,"HANDEL, KAREN",Karen,Handel,F,H8GA06286,,,,0,N00035477,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2349,Karen Kolodziej,"KOLODZIEJ, KAREN",Karen,Kolodziej,F,,H2IL08179,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2793,Karen Lin Veasey,"VEASEY, KAREN LIN MRS",Karen Lin,Veasey,F,,H2AL03131,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID2615,Karena Feng,"FENG, KARENA",Karena,Feng,F,,H2CA10236,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Asian/Pacific Islander,AP,NULL,NULL
WMPID5323,Kari Lake,"LAKE, KARI",Kari,Lake,F,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID1858,Karin Norington-Reaves,"NORINGTON-REAVES, KARIN M",Karin,Norington-Reaves,F,,H2IL01364,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID3008,Karina Lipsman,"LIPSMAN, KARINA",Karina,Lipsman,F,,H2VA08152,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3952,Karl Kw Miller,"MILLER, KARL KW MR.",Karl Kw,Miller,M,,H2FL26099,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,N
WMPID3011,Karl Speights,"SPEIGHTS, KARL W MR",Karl,Speights,M,,S2AK00119,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3006,Karla Black,"BLACK, KARLA",Karla,Black,F,,H2CA06333,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,W,NULL
WMPID3005,Karla Dupriest,"DUPRIEST, KARLA",Karla,Dupriest,F,,S2AL00228,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID3004,Karoline Leavitt,"LEAVITT, KAROLINE",Karoline,Leavitt,F,,H2NH01270,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4853,Karyn Griffin,"GRIFFIN, KARYN",Karyn,Griffin,F,,H2AK00465,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID124,Kat Cammack,"CAMMACK, KAT",Kat,Cammack,F,H0FL03175,H0FL03175,,,0,N00045978,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID425,Kate Bolz,"BOLZ, KATE",Kate,Bolz,F,H0NE01120,,,,0,N00045521,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID525,Kate Schroder,"SCHRODER, KATE",Kate,Schroder,F,H0OH01099,,,,0,N00044913,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4066,Katelyn Dechelle Mason,"MASON, KATELYN DECHELLE",Katelyn Dechelle,Mason,F,,H2OK05185,,H2OK05219,1,,6/7/2022,,,0,0,0,0,0,0,0,,,,,,,
WMPID891,Katherine Clark,"CLARK, KATHERINE",Katherine,Clark,F,H4MA05084,H4MA05084,,,0,N00035278,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID2011,Katherine Gallant,"GALLANT, KATHERINE M",Katherine,Gallant,F,,H2OR02180,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID5229,Katherine Tai,"TAI, KATHERINE",Katherine,Tai,F,,,,,,,12/19/2022,,,,,,,0,0,0,cabinet,,,Asian/Pacific Islander,,,
WMPID1762,Kathleen Cordelia Bailey,"BAILEY, KATHLEEN CORDELIA",Kathleen Cordelia,Bailey,F,,H2TX05238,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3000,Kathleen Harder,"HARDER, KATHLEEN",Kathleen,Harder,F,,H2OR06074,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID912,Kathleen Rice,"RICE, KATHLEEN",Kathleen,Rice,F,H4NY04075,H4NY04075,,,0,N00035927,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID1166,Kathleen Williams,"WILLIAMS, KATHLEEN",Kathleen,Williams,F,H8MT01232,,,,0,N00041974,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2998,Kathleen Winn,"WINN, KATHLEEN",Kathleen,Winn,F,,H2AZ02378,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID597,Kathleen Wright,"WRIGHT, KATHLEEN",Kathleen,Wright,F,H0SC02103,,,,0,N00047165,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1161,Kathryn Ellis,"ELLIS, KATHRYN",Kathryn,Ellis,F,H8MO08098,,,,0,N00040922,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID566,Kathy Barnette,"BARNETTE, KATHY",Kathy,Barnette,F,H0PA04279,S2PA00489,,,0,N00046277,11/3/2020,,,0,0,0,0,0,0,0,,0,n,Black,B,NULL,n
WMPID967,Kathy Castor,"CASTOR, KATHY",Kathy,Castor,F,H6FL11126,H6FL11126,,,0,N00027514,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID4046,Kathy Coder,"CODER, KATHY",Kathy,Coder,F,,H2PA17186,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID2009,Kathy Fragnoli,"FRAGNOLI, KATHY",Kathy,Fragnoli,F,,H2TX24163,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID5155,Kathy Goodwin,"GOODWIN, KATHY",Kathy,Goodwin,F,,H8MI05124,,,,,9/29/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5332,Kathy Hochul,"HOCHUL, KATHY",Kathy,Hochul,F,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID1170,Kathy Manning,"MANNING, KATHY",Kathy,Manning,F,H8NC13067,H8NC13067,,,0,N00042159,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID2659,Kathy Raye Salvi,"SALVI, KATHY RAYE",Kathy Raye,Salvi,F,,S2IL00267,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID2993,Kathy Warner-Stanton,"WARNER-STANTON, KATHY L",Kathy,Warner-Stanton,F,,H2AL05177,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID4349,Katie Arrington,"ARRINGTON, KATIE",Katie,Arrington,F,,H2SC01150,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID3864,Katie Boyd Britt,"BRITT, KATIE BOYD",Katie Boyd,Britt,F,,S2AL00145,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID4948,Katie Darling Darling,"DARLING, KATIE DARLING",Katie Darling,Darling,F,,H2LA01109,,,,,7/21/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2990,Katie Dean,"DEAN, KATIE",Katie,Dean,F,,H2NC11171,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID5281,Katie Hobbs,"HOBBS, KATIE",Katie,Hobbs,F,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID1069,Katie Porter,"PORTER, KATHERINE",Katie,Porter,F,H8CA45130,H8CA45130,,,0,N00040865,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID692,Katie Witt,"WITT, KATIE",Katie,Witt,F,H0UT01130,,,,0,N00045303,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2989,Katrina Christiansen,"CHRISTIANSEN, KATRINA",Katrina,Christiansen,F,,S2ND00123,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1022,Kay Granger,"GRANGER, KAY",Kay,Granger,F,H6TX12060,H6TX12060,,,0,N00008799,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID5287,Kay Ivey,"IVEY, KAY",Kay,Ivey,F,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID4600,Kaylee Jade Peterson,"PETERSON, KAYLEE JADE",Kaylee Jade,Peterson,F,,H2ID01192,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID26,Kaynen Pellegrino,"PELLEGRINO, KAYNEN",Kaynen,Pellegrino,M,H0AL06112,,,,0,N00043975,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1425,Keenan Wallace Dunham,"DUNHAM, KEENAN WALLACE",Keenan Wallace,Dunham,M,S0SC00354,,,,0,N00047196,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2480,Keerthi Kiran Prabhala,"PRABHALA, KEERTHI KIRAN MR",Keerthi Kiran,Prabhala,M,,S2AZ00364,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2116,Keisha Lankford,"LANKFORD, KEISHA DR.",Keisha,Lankford,F,,H2TX30228,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID199,Keisha Waites,"WAITES, KEISHA",Keisha,Waites,F,H0GA13156,,,,0,N00047063,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4189,Keith Alan Self,"SELF, KEITH ALAN MR",Keith Alan,Self,M,,H2TX03290,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1279,Keith Arnold,"ARNOLD, KEITH",Keith,Arnold,M,H8WA08080,H8WA08080,,,0,N00030295,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
